ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTABELECI,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
1170,-46643925,-23678053,355030822000169,3550308005166,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD MIRIAM-UBS MANOEL S. OLIVEIRA,"SANTO AFONSO,AV,419",JD. MIRIAM,56227869,04426000,2787601.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1171,-46695932,-23771089,355030830000341,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD MIRNA-UBS,"JUVENAL HUDSON FERREIRA,DR,R,13",JD. MIRNA,55262114,04856140,2787628.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1172,-46773193,-23698470,355030843000050,3550308005291,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD NAKAMURA-UBS,"MANUEL VITOR DE JESUS,R,811",JD NAKAMURA,58310892,04942100,2787644.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1173,-46383921,-23510992,355030836000057,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD NELIA-UBS,"ITAJUIBE,R,1910",ITAIM PAULISTA,69633802,08142000,2027526.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1174,-46667627,-23681896,355030822000323,3550308005167,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD NITEROI-UBS,"SAMUEL ARNOLD,R,596",JD. NITEROI,56110122,04434000,2787652.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1175,-46479070,-23531063,355030805000068,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JD NORDESTE-UBS,"NICOLO TARTAGLIA,R,45",JD COIMBRA,62806211,03693050,2042827.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1176,-46700848,-23774554,355030830000331,3550308005285,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD NOVO HORIZONTE - UBS,"CARUANENSE,R,186",GRAJAU,,04857300,6822991.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1177,-46755627,-23628223,355030817000055,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD OLINDA - UBS,"CANORI,R,190",JD OLINDA,58461788,05757250,3956946,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1178,-46729127,-23450292,355030842000045,3550308005187,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,JD PANAMERICANO-UBS,"BARRA DA FORQUILHA,R,38",JD PANAMERICANO,39411362,02993000,2787660.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1179,-46499798,-23595329,355030873000180,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD PARAGUACU-UBS GONCALO F. ALVES,"TAIOBEIRAS,R,125",JD PARAGUACU,67270484,03940060,2027046.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1180,-46708567,-23461060,355030811000314,3550308005122,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,JD PAULISTANO-UBS,"ENCRUZILHADA DO SUL,R, 220",JD PAULISTANO,39722916,02816010,2787679.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1181,-46491139,-23506953,355030864000044,3550308005141,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,JD PENHA-UBS,"SAO MIGUEL,AV,4331",PONTE RASA,65465867,03871000,2787687.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1182,-46654242,-23463714,355030813000228,3550308005127,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,JD PERI-UBS,"PERI RONCHETTI,AV,914",JD PERI,62318771,02633000,2787695.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1183,-46509419,-23610050,355030876000060,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JD PLANALTO-UBS IACAPE,"IACAPE,R,302",PQ. SANTA MADALENA,67031198,03983090,2788438.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1184,-46687124,-23714602,355030823000070,3550308005217,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,JD REPUBLICA-UBS,"GONCALO DE P GOMES,AV,285",JD REPUBLICA,56635000,04812090,2787709.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1185,-46727222,-23434719,355030842000179,3550308005309,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,JD RINCAO - UBS,"ARROIO DA PALMA, R., 67",JARDIM RINCAO,39414763,02991050,7097778,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1186,-46411973,-23520752,355030884000084,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JD ROBRU-UBS,"JOSE MARIA ALVES DE DEUS,R,288",JD ROBRU,61352406,08150350,2787725.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1187,-46417361,-23526226,355030896000101,3550308005257,47,LAJEADO,28,GUAIANASES,Leste,Leste 2,JD ROBRU-UBS (GUAIANASES),"NORDESTINA,AV,5593",JD ROBRU,61351860,08431400,2787717.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1188,-46439198,-23596771,355030833000014,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD ROSELLI-UBS,"SIMAO NUNES,R,31",JD ROSELI,67315143,08380490,2787741.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1189,-46801990,-23437710,355030803000105,3550308005307,03,ANHANGUERA,1,PERUS,Norte,Norte 1,JD ROSINHA - UBS,"R, DALVA DE OLIVEIRA, 72",MORRO DOCE,39164100,05274001,3651770.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1190,-46779105,-23678650,355030819000054,3550308005294,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD S BENTO-UBS,"JOAO ROBALO,R,,64",JD. SAO BENTO,58732681,05881000,2787768.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1191,-46412487,-23557468,355030831000169,3550308005264,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD S CARLOS - UBS,"MACABU,R,35",JD. SAO CARLOS,25577021,08411470,4050312.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1192,-46530048,-23497050,355030818000082,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,JD S FRANCISCO-UBS,"JURITI PIRANGA,R,195",JD. SAO FRANCISCO,69572808,03718020,2787776.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1193,-46783270,-23592156,355030865000001,3550308005238,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JD S JORGE-UBS,"ANGELO APARECIDO DOS SANTOS DIAS,R,331",JD. SAO JORGE,37813817,05568090,2787784.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1194,-46479426,-23525972,355030805000088,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JD S NICOLAU-UBS,"REBELO DA SILVA,R,121",JD S NICOLAU,62802805,03685000,2787806.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1195,-46704884,-23817071,355030855000125,3550308005301,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JD S NORBERTO-UBS,"DOMENICO LANZETTI,R,S/N",JD. SAO NORBERTO,59208977,04884210,2787814.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1196,-46714272,-23831937,355030855000074,3550308005301,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JD SANTA FE - UBS,"CONDE DE LANCASTRE,R,214",JD SANTA FE,59223053,04890290,6332447.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1197,-46658281,-23681766,355030822000052,3550308005168,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD SAO CARLOS-CID ADEMAR-UBS,"CLAUDIA MUZIO,R,163",J SAO CARLOS,56219200,08411470,3074544.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1198,-46492813,-23611267,355030876000172,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JD SAPOPEMBA-UBS,"JOAO LOPES DE LIMA,R,1151",JD SAPOPEMBA,61196305,03975130,2787822.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1199,-46586576,-23618822,355030868000081,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,JD SECKLER-UBS,"CARLOS MAURO,R,114",SAO JOAO CLIMACO,69468532,04240150,2787830.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1200,-46656674,-23689678,355030858000079,3550308005216,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,JD SELMA - UBS (CIDADE ADEMAR),"PEDRO FERNANDES ARAG+O,R,305",JD SELMA,56111641,04431160,6683991.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1201,-46714580,-23852083,355030855000055,3550308005302,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JD SILVEIRA - UBS,"BATISTA FALCIDIO,R,84",SILVEIRA,59215294,04889000,6332463.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1202,-46408327,-23499849,355030884000174,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JD SILVIA TELES-UBS,"JOSE ALEXANDRE MACHADO,R,541",ITAIM PAULISTA,65618034,08160460,2787849.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1203,-46511171,-23593128,355030876000333,3550308005156,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JD SINHA-UBS,"JIM CLARK,R,10C",JD SINHA,67213798,03923160,2787857.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1204,-46398068,-23553491,355030831000067,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD SOARES-UBS,"FELICIANO DE MENDONCA,R,496",JD. SOARES,25577022,08460365,4050045.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1205,-46747763,-23688286,355030846000116,3550308005221,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,JD SOUZA-UBS,"MARIA JOSE DE SOUZA, R,190",JD. SOUZA,55146430,04917080,4049861.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1206,-46754586,-23676735,355030843000061,3550308005226,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD STA MARGARIDA-UBS,"CAPAO REDONDO,R,175",PQ SANTO AMARO,58925799,04931100,2825767.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1207,-46505411,-23550329,355030824000129,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JD STA MARIA-UBS,"EMBIRATAI,R,201",V TALARICO,67247004,03576000,2086808.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1208,-46503094,-23571695,355030824000082,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JD STA TEREZINHA-UBS,"LATINOS,DOS,AV,205",JD. SANTA TEREZINHA,67211815,03572000,2787865.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1209,-46442705,-23631626,355030875000102,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD STO ANDRE-UBS,"MIGUEL FERREIRA DE MELO,AV,497",S MATHEUS,27514339,08390000,2787873.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1210,-46756017,-23673519,355030846000163,3550308005223,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,JD THOMAS-UBS,"AUDALIO GONCALVES DOS SANTOS,R,158",JD. THOMAS,55140345,05833040,4050118.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1211,-46494531,-23598225,355030873000125,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD TIETE I - UBS,"ENGENHO NOVO,AV,120",JD. TIETE,69623644,03943020,2787881.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1212,-46491950,-23586723,355030873000133,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD TIETE II - UBS,"AUGUSTO FERREIRA RAMOS,R,9",S MATHEUS,69195248,03947030,2752298.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1213,-46684257,-23769114,355030830000007,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD TRES CORACOES-UBS,"JOSE DE OLIVEIRA RAMOS,GEN,R,275",JD. TRES CORACiES,59315969,,2787903.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1214,-46684257,-23769114,355030830000007,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD TRES CORACOES-UBS,"JOSE DE OLIVEIRA RAMOS,GEN,R,275",JD. TRES CORACiES,59315969,,2787903.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1215,-46491812,-23518051,355030864000015,3550308005143,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,JD TRES MARIAS-UBS DR. MAURICIO Z.,"BRENO ACIOLI,R,440",V  SAO FRANCISCO,62804388,03676040,2774828.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1216,-46669299,-23661623,355030822000144,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD UMUARAMA-UBS,"ANTONIO GIL,R,721",V FILOMENA,55639070,04655000,2787911.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1217,-46774783,-23657315,355030819000246,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD VALQUIRIA- UBS,"CARLOS LACERDA,AV,3093",JD VALQU-RIA,,,6380417.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1218,-46784861,-23731257,355030843000272,3550308005289,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD VERA CRUZ-UBS,"FUNCIONARIOS PUBLICOS,DOS,AV,13",JD VERA CRUZ,58997754,04962000,2086816.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1219,-46688593,-23538231,355030860000037,3550308005056,61,PERDIZES,8,LAPA,Oeste,Oeste,JD VERA CRUZ-UBS (PERDIZES),"SARAMENHA,R,61",PERDIZES,36738552,01259030,2787938.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1220,-46684441,-23449865,355030811000178,3550308005190,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,JD VISTA ALEGRE-UBS,"IBIRAIARAS,R,21",JD. VISTA ALEGRE,39831197,02778080,2787946.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1221,-46491369,-23489353,355030828000097,3550308005140,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,JD VITORIA-UBS,"LAJEDO,R, 123",CID TIRADENTES,69642685,03817250,2787954.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1222,-46631123,-23502852,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,JOAQUIM ANTONIO EIRADO-UBS,"BRAS LEME,AV,2945",SANTANA,69730733,02022011,2027631.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1223,-46592109,-23596241,355030834000099,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"JOAQUIM ROSSINI,DR-UBS","ALVARO FRAGOSO,R,480",V  CARIOCA,22734602,04223000,2042959.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1224,-46702844,-23728583,355030823000089,3550308005286,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,JORDANOPOLIS-UBS,"CONTOS AMAZONICOS, R,1",V PROGRESSO,59736400,04830130,2787997.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1225,-46487125,-23552008,355030805000114,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,"JOSE ANCHIETA,PE-UBS","SYLVIO TORRES,AV,313",ARTHUR ALVIM,67421367,03589010,4049926.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1226,-46444324,-23553435,355030847000096,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSE BONIFACIO II-UBS,"MURMURIOS DA TARDE,R,30",COHAB JOSE BONIFACIO,65215625,08253580,4049950.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1227,-46430727,-23542382,355030847000085,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSE BONIFACIO I-UBS,"OSVALDO DE OLIVEIRA,PROF,AV,610",JD. HELENA,65578844,08420280,2026996.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1228,-46684651,-23587193,355030835000059,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,JOSE DE BARROS MAGALDI-UBS,"SALVADOR CARDOSO,R,177",ITAIM BIBI,31686571,04533050,2752301.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1229,-46582750,-23460688,355030839000047,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,JOSE DE TOLEDO PIZA-UBS,"ANTONIO CESAR NETO,R,387",JACANA,62417317,02276000,2042541.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1230,-46760716,-23572294,355030867000164,3550308005182,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"JOSE MARCILIO MALTA CARDOSO,DR-UBS","BERNARDO GUERTZENSTEIM,DR,R,45",RIO PEQUENO,37681569,05381020,2788004.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1231,-46516773,-23499804,355030818000026,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,"JOSE PIRES,DR(ENG GOULART)-UBS","AUGUSTO CORREIA LEITE,R,538",ENG  GOULART,66217402,03726100,2752220.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1232,-46678803,-23528532,355030860000121,3550308005055,61,PERDIZES,8,LAPA,Oeste,Oeste,JOSE S RIBEIRO (V ANGLO BRASILEIRO)-UBS,"TURIASSU,R,1765",PQ. ANTARTICA,36728401,05005001,2788683.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1233,-46628381,-23703572,355030858000180,3550308005215,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,LARANJEIRAS - UBS,"DENIS FURTEL, R,108",LARANJEIRAS,56736180,04475145,2788039.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1234,-46641340,-23474762,355030851000016,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,LAUSANE PAULISTA-UBS,"VALORBE,R,80",LAUZANE PTA,62318619,02442140,2788047.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1235,-46793942,-23692723,355030819000213,3550308005295,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,LUAR DO SERTAO - UBS,"LUAR DO SERTAO,R,980",CHACARA STA. MARIA,58741826,05879450,3614948,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1236,-46699060,-23923044,355030852000007,3550308005298,52,MARSILAC,20,PARELHEIROS,Sul,Sul 2,"LUCIANO BERGAMINI, DOM-UBS","ESTRADA DA LIGACAO,S/N",ZONA  RURAL MARSILAC,59751057,05267000,2786990.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1237,-46438874,-23540016,355030847000100,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,"LUCY UDAKIRI,DRA (JOSE BONIFACIO III) - UBS","SILVIO BARBINI,R,40",COHAB JOSE BONIFACIO,69446086,08250650,4050142.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1238,-46463514,-23519997,355030837000149,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,"LUIZ AUGUSTO DE CAMPOS,DR-UBS (V RAMOS)","AUGUSTO ANTUNES,R,1631",LIMOEIRO,61518861,08235630,4050126.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1239,-46592646,-23644407,355030868000098,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,LUIZ E MAZZONI-UBS,"CARLOS LIVIERO,AV,566",V  LIVIERO,63319624,04086100,2788055.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1240,-46690743,-23553241,355030862000049,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,"MANOEL J PERA,DR-UBS","PURPURINA,R,280",V  MADALENA,30329891,05435030,2788063.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1241,-46611643,-23537638,355030810000017,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,MANOEL SALDIVA NETO -UBS,"SAMPSON,R,61",BRAS,62925453,03013040,2752182.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1242,-46486454,-23544372,355030805000008,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,"MANUEL DA NOBREGA,PE-UBS","FRANCISCO DE TOLEDO,PE,AV,545",COHAB PADRE M. DA NOBREGA,67417296,03590120,2027070.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1243,-46662482,-23696179,355030858000221,3550308005216,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,MAR PAULISTA-UBS,"MATSUICHI WADA,R,393",BALNEARIO MAR PAULISTA,56125666,04463060,2766000.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1244,-46684432,-23472919,355030811000037,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,"MARIA CECILIA F DONNANGELO,PROFA-UBS","RUI DE MORAIS APOCALIPSE,R,2",BRASILANDIA,39217759,02842260,2788071.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1245,-46687614,-23620298,355030835000138,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,MARIO FRANCISCO NAPOLITANO-UBS  MENINOPOLIS,"OSCAR GOMES CARDIM,R,134",VILA CORDEIRO,50961058,04580040,2027380.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
1246,-46623105,-23462448,355030881000093,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,"MARIQUINHA SCIACIA,D -UBS","JOSE VICENTE,DR,R,39",TREMEMBE,22032489,02370080,2027690.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
